Date,Open,High,Low,Close,Adj Close,Volume
2022-10-10,62.47999954223633,63.7400016784668,60.88999938964844,61.439998626708984,60.82184982299805,1041900
2022-10-11,60.130001068115234,61.689998626708984,58.959999084472656,60.09000015258789,59.485435485839844,1166700
2022-10-12,59.70000076293945,62.08000183105469,59.04999923706055,61.63999938964844,61.019840240478516,1449200
2022-10-13,60.310001373291016,63.86000061035156,59.79999923706055,63.5,62.86112976074219,1376700
2022-10-14,62.349998474121094,63.20000076293945,59.86000061035156,60.04999923706055,59.445838928222656,950500
2022-10-17,61.630001068115234,62.91999816894531,60.959999084472656,61.97999954223633,61.35641860961914,1401900
2022-10-18,62.38999938964844,63.459999084472656,61.15999984741211,61.900001525878906,61.27722930908203,1389700
2022-10-19,61.900001525878906,65.54000091552734,61.65999984741211,65.20999908447266,64.55392456054688,1611400
2022-10-20,65.94000244140625,66.48999786376953,63.86000061035156,64.5999984741211,63.95005416870117,1027600
2022-10-21,65.25,67.37000274658203,64.31999969482422,67.31999969482422,66.64269256591797,1482500
2022-10-24,67.26000213623047,68.36000061035156,66.12000274658203,66.70999908447266,66.03883361816406,1175600
2022-10-25,66.63999938964844,68.3499984741211,66.02999877929688,67.80000305175781,67.11787414550781,1176300
2022-10-26,67.5,70.75,67.45999908447266,68.13999938964844,67.4544448852539,2129000
2022-10-27,69.58999633789062,70.0,65.9000015258789,66.04000091552734,65.37557220458984,1508900
2022-10-28,67.13999938964844,67.44000244140625,63.7400016784668,65.91999816894531,65.25677490234375,1006500
2022-10-31,65.44999694824219,67.61000061035156,65.19999694824219,66.44999694824219,65.78144836425781,919500
2022-11-01,68.04000091552734,69.11000061035156,67.29000091552734,68.45999908447266,67.77122497558594,1512700
2022-11-02,67.70999908447266,69.98999786376953,66.91999816894531,67.37000274658203,66.69219207763672,1412900
2022-11-03,66.4000015258789,69.44999694824219,66.04000091552734,68.4800033569336,67.79102325439453,1012800
2022-11-04,70.12000274658203,72.70999908447266,68.88999938964844,70.62999725341797,69.91938781738281,1547400
2022-11-07,71.37999725341797,73.77999877929688,71.11000061035156,73.37000274658203,72.63182830810547,1432100
2022-11-08,73.0,73.43000030517578,70.69999694824219,72.2699966430664,71.54289245605469,1009400
2022-11-09,70.23999786376953,70.23999786376953,65.31999969482422,65.47000122070312,64.90110778808594,1365600
2022-11-10,67.87000274658203,69.25,66.4000015258789,68.33000183105469,67.73625946044922,1227800
2022-11-11,70.18000030517578,71.83999633789062,69.69000244140625,70.2699966430664,69.6594009399414,1100200
2022-11-14,69.80000305175781,71.68000030517578,69.2699966430664,69.29000091552734,68.68791961669922,763100
2022-11-15,69.98999786376953,71.80999755859375,68.94000244140625,71.30000305175781,70.68046569824219,880200
2022-11-16,69.91999816894531,70.4800033569336,68.5,69.08000183105469,68.47974395751953,768600
2022-11-17,67.80000305175781,68.8499984741211,66.66000366210938,68.7699966430664,68.17243194580078,657200
2022-11-18,67.37000274658203,67.80999755859375,64.25,67.68000030517578,67.09190368652344,879100
2022-11-21,65.7699966430664,66.55000305175781,62.2599983215332,66.1500015258789,65.57520294189453,1279600
2022-11-22,67.69999694824219,69.0,66.83000183105469,68.93000030517578,68.33104705810547,586500
2022-11-23,67.54000091552734,67.93000030517578,65.94999694824219,66.73999786376953,66.16007995605469,556700
2022-11-25,67.55000305175781,68.2300033569336,66.47000122070312,66.54000091552734,65.9618148803711,237100
